textBox46,textBox15,textBox18,textBox62,textBox17,textBox19,textBox12,textBox13,textBox40,textBox20,textBox8,textBox21,textBox7,textBox1,textBox9,textBox23,textBox10,textBox24,textBox11,textBox41,textBox49,textBox50,textBox63,textBox64,textBox68,textBox69,textBox78,textBox74,textBox73,textBox79,textBox83,textBox84,textBox154,textBox155,textBox159,textBox160,textBox164,textBox165,textBox169,textBox170,textBox174,textBox175,textBox179,textBox180,textBox184,textBox185,textBox189,textBox190,textBox194,textBox195,textBox25,textBox26,textBox27,textBox28,textBox29,textBox42,textBox51,textBox65,textBox70,textBox75,textBox80,textBox134,textBox156,textBox161,textBox166,textBox171,textBox176,textBox181,textBox186,textBox191,textBox196,textBox14,textBox30,textBox31,textBox32,textBox33,textBox34,textBox47,textBox56,textBox66,textBox71,textBox76,textBox81,textBox135,textBox157,textBox162,textBox167,textBox172,textBox177,textBox182,textBox187,textBox192,textBox197,textBox16,textBox35,textBox36,textBox37,textBox38,textBox39,textBox48,textBox57,textBox67,textBox72,textBox77,textBox82,textBox153,textBox158,textBox163,textBox168,textBox173,textBox178,textBox183,textBox188,textBox193,textBox198
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Pinball,Site Name,BankofPinball,Game Profiles,Pinball,Game Name,DustinsPG,ID,1069,Credit Play Count,,Courtesy Play Count,,Bonus Play Count,,Time Play Count,,Card Game Count,,Total Plays,,Credits,,Courtesy,,Bonus,,Time,,Card Game,,Total Amt.,,Tickets,,GST,,SN#,,Avg. Price,,PO%,,,Pinball Total,,,"2,419",0,0,0,186,"2,605","16,933.00",0.00,0.00,0.00,126.00,"17,059.00",0,0.00,,6.55,0.00,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Pinball,Site Name,BankofPinball,Game Profiles,Pinball,Game Name,Flintstones,ID,0620,Credit Play Count,,Courtesy Play Count,,Bonus Play Count,,Time Play Count,,Card Game Count,,Total Plays,,Credits,,Courtesy,,Bonus,,Time,,Card Game,,Total Amt.,,Tickets,,GST,,SN#,,Avg. Price,,PO%,,,Pinball Total,,,"2,419",0,0,0,186,"2,605","16,933.00",0.00,0.00,0.00,126.00,"17,059.00",0,0.00,,6.55,0.00,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Pinball,Site Name,BankofPinball,Game Profiles,Pinball,Game Name,Harry Potter CE,ID,0140,Credit Play Count,,Courtesy Play Count,,Bonus Play Count,,Time Play Count,,Card Game Count,,Total Plays,,Credits,,Courtesy,,Bonus,,Time,,Card Game,,Total Amt.,,Tickets,,GST,,SN#,,Avg. Price,,PO%,,,Pinball Total,,,"2,419",0,0,0,186,"2,605","16,933.00",0.00,0.00,0.00,126.00,"17,059.00",0,0.00,,6.55,0.00,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Pinball,Site Name,BankofPinball,Game Profiles,Pinball,Game Name,Harry Potter WE,ID,0141,Credit Play Count,,Courtesy Play Count,,Bonus Play Count,,Time Play Count,,Card Game Count,,Total Plays,,Credits,,Courtesy,,Bonus,,Time,,Card Game,,Total Amt.,,Tickets,,GST,,SN#,,Avg. Price,,PO%,,,Pinball Total,,,"2,419",0,0,0,186,"2,605","16,933.00",0.00,0.00,0.00,126.00,"17,059.00",0,0.00,,6.55,0.00,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Pinball,Site Name,BankofPinball,Game Profiles,Pinball,Game Name,Metallica,ID,0142,Credit Play Count,,Courtesy Play Count,,Bonus Play Count,,Time Play Count,,Card Game Count,,Total Plays,,Credits,,Courtesy,,Bonus,,Time,,Card Game,,Total Amt.,,Tickets,,GST,,SN#,,Avg. Price,,PO%,,,Pinball Total,,,"2,419",0,0,0,186,"2,605","16,933.00",0.00,0.00,0.00,126.00,"17,059.00",0,0.00,,6.55,0.00,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Pinball,Site Name,BankofPinball,Game Profiles,Pinball,Game Name,King Kong,ID,0143,Credit Play Count,,Courtesy Play Count,,Bonus Play Count,,Time Play Count,,Card Game Count,,Total Plays,,Credits,,Courtesy,,Bonus,,Time,,Card Game,,Total Amt.,,Tickets,,GST,,SN#,,Avg. Price,,PO%,,,Pinball Total,,,"2,419",0,0,0,186,"2,605","16,933.00",0.00,0.00,0.00,126.00,"17,059.00",0,0.00,,6.55,0.00,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Redemption,Site Name,BankofPinball,Game Profiles,Redemption,Game Name,Ball Buster,ID,1004,Credit Play Count,62,Courtesy Play Count,0,Bonus Play Count,0,Time Play Count,0,Card Game Count,0,Total Plays,62,Credits,372.00,Courtesy,0.00,Bonus,0.00,Time,0.00,Card Game,0.00,Total Amt.,372.00,Tickets,410,GST,0.00,SN#,,Avg. Price,6.00,PO%,55.11,,Redemption Total,,,"3,971",0,0,0,76,"4,047","23,826.00",0.00,0.00,0.00,144.00,"23,970.00","222,278",0.00,,5.92,463.66,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Redemption,Site Name,BankofPinball,Game Profiles,Redemption,Game Name,Breakout,ID,0259,Credit Play Count,37,Courtesy Play Count,0,Bonus Play Count,0,Time Play Count,0,Card Game Count,31,Total Plays,68,Credits,222.00,Courtesy,0.00,Bonus,0.00,Time,0.00,Card Game,0.00,Total Amt.,222.00,Tickets,"3,993",GST,0.00,SN#,,Avg. Price,3.26,PO%,899.32,,Redemption Total,,,"3,971",0,0,0,76,"4,047","23,826.00",0.00,0.00,0.00,144.00,"23,970.00","222,278",0.00,,5.92,463.66,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Redemption,Site Name,BankofPinball,Game Profiles,Redemption,Game Name,Castle Attack,ID,0256,Credit Play Count,44,Courtesy Play Count,0,Bonus Play Count,0,Time Play Count,0,Card Game Count,0,Total Plays,44,Credits,264.00,Courtesy,0.00,Bonus,0.00,Time,0.00,Card Game,0.00,Total Amt.,264.00,Tickets,666,GST,0.00,SN#,,Avg. Price,6.00,PO%,126.14,,Redemption Total,,,"3,971",0,0,0,76,"4,047","23,826.00",0.00,0.00,0.00,144.00,"23,970.00","222,278",0.00,,5.92,463.66,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Redemption,Site Name,BankofPinball,Game Profiles,Redemption,Game Name,Castle Attack Right,ID,0257,Credit Play Count,39,Courtesy Play Count,0,Bonus Play Count,0,Time Play Count,0,Card Game Count,0,Total Plays,39,Credits,234.00,Courtesy,0.00,Bonus,0.00,Time,0.00,Card Game,0.00,Total Amt.,234.00,Tickets,366,GST,0.00,SN#,,Avg. Price,6.00,PO%,78.21,,Redemption Total,,,"3,971",0,0,0,76,"4,047","23,826.00",0.00,0.00,0.00,144.00,"23,970.00","222,278",0.00,,5.92,463.66,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Redemption,Site Name,BankofPinball,Game Profiles,Redemption,Game Name,Enchanted Seas 1,ID,0801,Credit Play Count,125,Courtesy Play Count,0,Bonus Play Count,0,Time Play Count,0,Card Game Count,0,Total Plays,125,Credits,750.00,Courtesy,0.00,Bonus,0.00,Time,0.00,Card Game,0.00,Total Amt.,750.00,Tickets,"4,547",GST,0.00,SN#,,Avg. Price,6.00,PO%,303.13,,Redemption Total,,,"3,971",0,0,0,76,"4,047","23,826.00",0.00,0.00,0.00,144.00,"23,970.00","222,278",0.00,,5.92,463.66,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Redemption,Site Name,BankofPinball,Game Profiles,Redemption,Game Name,Enchanted Seas 2,ID,0802,Credit Play Count,132,Courtesy Play Count,0,Bonus Play Count,0,Time Play Count,0,Card Game Count,15,Total Plays,147,Credits,792.00,Courtesy,0.00,Bonus,0.00,Time,0.00,Card Game,0.00,Total Amt.,792.00,Tickets,"6,077",GST,0.00,SN#,,Avg. Price,5.39,PO%,383.65,,Redemption Total,,,"3,971",0,0,0,76,"4,047","23,826.00",0.00,0.00,0.00,144.00,"23,970.00","222,278",0.00,,5.92,463.66,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Redemption,Site Name,BankofPinball,Game Profiles,Redemption,Game Name,Enchanted Seas 3,ID,0803,Credit Play Count,136,Courtesy Play Count,0,Bonus Play Count,0,Time Play Count,0,Card Game Count,0,Total Plays,136,Credits,816.00,Courtesy,0.00,Bonus,0.00,Time,0.00,Card Game,0.00,Total Amt.,816.00,Tickets,"5,140",GST,0.00,SN#,,Avg. Price,6.00,PO%,314.95,,Redemption Total,,,"3,971",0,0,0,76,"4,047","23,826.00",0.00,0.00,0.00,144.00,"23,970.00","222,278",0.00,,5.92,463.66,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Redemption,Site Name,BankofPinball,Game Profiles,Redemption,Game Name,Enchanted Seas 4,ID,0804,Credit Play Count,83,Courtesy Play Count,0,Bonus Play Count,0,Time Play Count,0,Card Game Count,0,Total Plays,83,Credits,498.00,Courtesy,0.00,Bonus,0.00,Time,0.00,Card Game,0.00,Total Amt.,498.00,Tickets,"3,016",GST,0.00,SN#,,Avg. Price,6.00,PO%,302.81,,Redemption Total,,,"3,971",0,0,0,76,"4,047","23,826.00",0.00,0.00,0.00,144.00,"23,970.00","222,278",0.00,,5.92,463.66,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Redemption,Site Name,BankofPinball,Game Profiles,Redemption,Game Name,Happy Bowling 1,ID,0708,Credit Play Count,151,Courtesy Play Count,0,Bonus Play Count,0,Time Play Count,0,Card Game Count,2,Total Plays,153,Credits,906.00,Courtesy,0.00,Bonus,0.00,Time,0.00,Card Game,6.00,Total Amt.,912.00,Tickets,"4,431",GST,0.00,SN#,,Avg. Price,5.96,PO%,242.93,,Redemption Total,,,"3,971",0,0,0,76,"4,047","23,826.00",0.00,0.00,0.00,144.00,"23,970.00","222,278",0.00,,5.92,463.66,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Redemption,Site Name,BankofPinball,Game Profiles,Redemption,Game Name,Happy Bowling 2,ID,0709,Credit Play Count,148,Courtesy Play Count,0,Bonus Play Count,0,Time Play Count,0,Card Game Count,0,Total Plays,148,Credits,888.00,Courtesy,0.00,Bonus,0.00,Time,0.00,Card Game,0.00,Total Amt.,888.00,Tickets,"4,192",GST,0.00,SN#,,Avg. Price,6.00,PO%,236.04,,Redemption Total,,,"3,971",0,0,0,76,"4,047","23,826.00",0.00,0.00,0.00,144.00,"23,970.00","222,278",0.00,,5.92,463.66,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Redemption,Site Name,BankofPinball,Game Profiles,Redemption,Game Name,Happy Bowling 3,ID,0710,Credit Play Count,161,Courtesy Play Count,0,Bonus Play Count,0,Time Play Count,0,Card Game Count,0,Total Plays,161,Credits,966.00,Courtesy,0.00,Bonus,0.00,Time,0.00,Card Game,0.00,Total Amt.,966.00,Tickets,"4,228",GST,0.00,SN#,,Avg. Price,6.00,PO%,218.84,,Redemption Total,,,"3,971",0,0,0,76,"4,047","23,826.00",0.00,0.00,0.00,144.00,"23,970.00","222,278",0.00,,5.92,463.66,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Redemption,Site Name,BankofPinball,Game Profiles,Redemption,Game Name,Hero Basketball 1,ID,0907,Credit Play Count,169,Courtesy Play Count,0,Bonus Play Count,0,Time Play Count,0,Card Game Count,1,Total Plays,170,Credits,"1,014.00",Courtesy,0.00,Bonus,0.00,Time,0.00,Card Game,6.00,Total Amt.,"1,020.00",Tickets,"2,339",GST,0.00,SN#,,Avg. Price,6.00,PO%,114.66,,Redemption Total,,,"3,971",0,0,0,76,"4,047","23,826.00",0.00,0.00,0.00,144.00,"23,970.00","222,278",0.00,,5.92,463.66,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Redemption,Site Name,BankofPinball,Game Profiles,Redemption,Game Name,Hero Basketball 2,ID,0604,Credit Play Count,170,Courtesy Play Count,0,Bonus Play Count,0,Time Play Count,0,Card Game Count,0,Total Plays,170,Credits,"1,020.00",Courtesy,0.00,Bonus,0.00,Time,0.00,Card Game,0.00,Total Amt.,"1,020.00",Tickets,0,GST,0.00,SN#,,Avg. Price,6.00,PO%,0.00,,Redemption Total,,,"3,971",0,0,0,76,"4,047","23,826.00",0.00,0.00,0.00,144.00,"23,970.00","222,278",0.00,,5.92,463.66,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Redemption,Site Name,BankofPinball,Game Profiles,Redemption,Game Name,Magic Ball Miracle,ID,0607,Credit Play Count,61,Courtesy Play Count,0,Bonus Play Count,0,Time Play Count,0,Card Game Count,2,Total Plays,63,Credits,366.00,Courtesy,0.00,Bonus,0.00,Time,0.00,Card Game,12.00,Total Amt.,378.00,Tickets,"3,056",GST,0.00,SN#,,Avg. Price,6.00,PO%,404.23,,Redemption Total,,,"3,971",0,0,0,76,"4,047","23,826.00",0.00,0.00,0.00,144.00,"23,970.00","222,278",0.00,,5.92,463.66,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Redemption,Site Name,BankofPinball,Game Profiles,Redemption,Game Name,Magic Ball Miracle 2,ID,0608,Credit Play Count,278,Courtesy Play Count,0,Bonus Play Count,0,Time Play Count,0,Card Game Count,3,Total Plays,281,Credits,"1,668.00",Courtesy,0.00,Bonus,0.00,Time,0.00,Card Game,18.00,Total Amt.,"1,686.00",Tickets,"15,312",GST,0.00,SN#,,Avg. Price,6.00,PO%,454.09,,Redemption Total,,,"3,971",0,0,0,76,"4,047","23,826.00",0.00,0.00,0.00,144.00,"23,970.00","222,278",0.00,,5.92,463.66,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Redemption,Site Name,BankofPinball,Game Profiles,Redemption,Game Name,Magic Ball Miracle 3,ID,0609,Credit Play Count,286,Courtesy Play Count,0,Bonus Play Count,0,Time Play Count,0,Card Game Count,5,Total Plays,291,Credits,"1,716.00",Courtesy,0.00,Bonus,0.00,Time,0.00,Card Game,30.00,Total Amt.,"1,746.00",Tickets,"19,699",GST,0.00,SN#,,Avg. Price,6.00,PO%,564.12,,Redemption Total,,,"3,971",0,0,0,76,"4,047","23,826.00",0.00,0.00,0.00,144.00,"23,970.00","222,278",0.00,,5.92,463.66,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Redemption,Site Name,BankofPinball,Game Profiles,Redemption,Game Name,Magic Drop,ID,0358,Credit Play Count,83,Courtesy Play Count,0,Bonus Play Count,0,Time Play Count,0,Card Game Count,3,Total Plays,86,Credits,498.00,Courtesy,0.00,Bonus,0.00,Time,0.00,Card Game,18.00,Total Amt.,516.00,Tickets,769,GST,0.00,SN#,,Avg. Price,6.00,PO%,74.52,,Redemption Total,,,"3,971",0,0,0,76,"4,047","23,826.00",0.00,0.00,0.00,144.00,"23,970.00","222,278",0.00,,5.92,463.66,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Redemption,Site Name,BankofPinball,Game Profiles,Redemption,Game Name,Planet Roll 1,ID,0601,Credit Play Count,264,Courtesy Play Count,0,Bonus Play Count,0,Time Play Count,0,Card Game Count,0,Total Plays,264,Credits,"1,584.00",Courtesy,0.00,Bonus,0.00,Time,0.00,Card Game,0.00,Total Amt.,"1,584.00",Tickets,"59,883",GST,0.00,SN#,,Avg. Price,6.00,PO%,"1,890.25",,Redemption Total,,,"3,971",0,0,0,76,"4,047","23,826.00",0.00,0.00,0.00,144.00,"23,970.00","222,278",0.00,,5.92,463.66,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Redemption,Site Name,BankofPinball,Game Profiles,Redemption,Game Name,Planet Roll 2,ID,0602,Credit Play Count,192,Courtesy Play Count,0,Bonus Play Count,0,Time Play Count,0,Card Game Count,0,Total Plays,192,Credits,"1,152.00",Courtesy,0.00,Bonus,0.00,Time,0.00,Card Game,0.00,Total Amt.,"1,152.00",Tickets,"59,257",GST,0.00,SN#,,Avg. Price,6.00,PO%,"2,571.92",,Redemption Total,,,"3,971",0,0,0,76,"4,047","23,826.00",0.00,0.00,0.00,144.00,"23,970.00","222,278",0.00,,5.92,463.66,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Redemption,Site Name,BankofPinball,Game Profiles,Redemption,Game Name,Ring Bottle,ID,0610,Credit Play Count,234,Courtesy Play Count,0,Bonus Play Count,0,Time Play Count,0,Card Game Count,7,Total Plays,241,Credits,"1,404.00",Courtesy,0.00,Bonus,0.00,Time,0.00,Card Game,30.00,Total Amt.,"1,434.00",Tickets,"1,203",GST,0.00,SN#,,Avg. Price,5.95,PO%,41.95,,Redemption Total,,,"3,971",0,0,0,76,"4,047","23,826.00",0.00,0.00,0.00,144.00,"23,970.00","222,278",0.00,,5.92,463.66,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
